JNLNO,MERCHANTNO,PRODID,DUENO,CONTNO,IDTYPE,IDNO,IDNAME,LOANAMOUNT,LOANDATE,DUEDATE,NORMALRATES,PENALTYRATES,REPAYTYPE,CHANNELJNLNO,SendRouterJnlNo,CREATETIME,UPDATETIME,year_month
010120181127000062384201000000,20180003,LN0031,20180010033260,20181023000000005039,ZJ35,91110106MA017NYQ81,北京九斗星电源科技有限公司,601278.54,2018-11-22,2019-03-22,5.65,18.0,4,32138220181122161317521992030000,32138220181122161317521992030000,2018-11-27 16:36:37,2018-11-27 16:36:37,2018-11
010120181127000062384301000000,20180003,LN0031,20180010033235,20181114000000005913,ZJ35,91320300MA1UXLLY5F,江苏驰福电子商务有限公司,230902.0,2018-11-22,2019-03-22,5.65,18.0,4,32138220181122102252955992030000,32138220181122102252955992030000,2018-11-27 16:36:37,2018-11-27 16:36:37,2018-11
010120181127000062384401000000,20180003,LN0031,20180010033243,20181119000000006147,ZJ35,91110105318359902A,北京吉星顺达商贸有限公司,480789.0,2018-11-22,2019-03-22,5.65,18.0,4,32138220181122114948992992030000,32138220181122114948992992030000,2018-11-27 16:36:37,2018-11-27 16:36:37,2018-11
010120181127000062384501000000,20180003,LN0031,20180010033236,20181119000000006138,ZJ35,91120110MA06BF767Y,天津驰福电子商务有限公司,269098.0,2018-11-22,2019-03-22,5.65,18.0,4,32138220181122102254957992030000,32138220181122102254957992030000,2018-11-27 16:36:37,2018-11-27 16:36:37,2018-11
010120181127000062384601000000,20180003,LN0031,20180010033239,20181119000000006139,ZJ35,911201035987335664,天津吉星成顺达商贸有限公司,519211.0,2018-11-22,2019-03-22,5.65,18.0,4,32138220181122104517961992030000,32138220181122104517961992030000,2018-11-27 16:36:37,2018-11-27 16:36:37,2018-11
010120181127000062384701000000,20180003,LN0031,20180010033254,20181011000000004031,ZJ35,916101026938250040,西安瀚凯工贸有限责任公司,49680.0,2018-11-22,2019-03-22,5.65,18.0,4,32138220181122143946015992030000,32138220181122143946015992030000,2018-11-27 16:36:37,2018-11-27 16:36:37,2018-11
010120181127000062384801000000,20180003,LN0031,20180010033257,20181008000000003740,ZJ35,913709023104419448,泰安松润商贸有限公司,749967.0,2018-11-22,2019-03-22,5.65,18.0,4,32138220181122150714498992030000,32138220181122150714498992030000,2018-11-27 16:36:37,2018-11-27 16:36:37,2018-11
010120181127000062384901000000,20180003,LN0031,20180010033258,20181017000000004497,ZJ35,91440400MA4X46029J,珠海市慧星实业有限公司,128019.0,2018-11-22,2019-03-22,5.65,18.0,4,32138220181122154509509992030000,32138220181122154509509992030000,2018-11-27 16:36:37,2018-11-27 16:36:37,2018-11
010120181127000062420801000000,20180003,LN0031,20180010033287,20181122000000006207,ZJ35,91360700591809150N,赣州正浩车轮有限公司,299996.0,2018-11-23,2019-03-23,5.65,18.0,4,32138220181123095435075992030000,32138220181123095435075992030000,2018-11-27 16:36:55,2018-11-27 16:36:55,2018-11
010120181127000062420901000000,20180003,LN0031,20180010033279,20181017000000004497,ZJ35,91440400MA4X46029J,珠海市慧星实业有限公司,125226.0,2018-11-23,2019-03-23,5.65,18.0,4,32138220181123091831061992030000,32138220181123091831061992030000,2018-11-27 16:36:55,2018-11-27 16:36:55,2018-11
010120181127000062421001000000,20180003,LN0031,20180010033320,20181023000000005039,ZJ35,91110106MA017NYQ81,北京九斗星电源科技有限公司,499995.3,2018-11-23,2019-03-23,5.65,18.0,4,32138220181123144532125992030000,32138220181123144532125992030000,2018-11-27 16:36:55,2018-11-27 16:36:55,2018-11
010120181127000062421101000000,20180003,LN0031,20180010033329,20181008000000003742,ZJ35,91110105590696772W,北京博达鸿瑞商贸有限公司,499680.0,2018-11-23,2019-03-23,5.65,18.0,4,32138220181123152232308992030000,32138220181123152232308992030000,2018-11-27 16:36:55,2018-11-27 16:36:55,2018-11
010120181127000062421201000000,20180003,LN0031,20180010033321,20181119000000006140,ZJ35,91110105592309991U,北京菁泽嘉业商贸有限公司,462828.0,2018-11-23,2019-03-23,5.65,18.0,4,32138220181123144643127992030000,32138220181123144643127992030000,2018-11-27 16:36:55,2018-11-27 16:36:55,2018-11
010120181127000062421301000000,20180003,LN0031,20180010033302,20180921000000002894,ZJ35,91610501MA6Y24F81T,渭南开源恒通商贸有限公司,488040.0,2018-11-23,2019-03-20,5.65,18.0,4,32138220181123105607090992030000,32138220181123105607090992030000,2018-11-27 16:36:55,2018-11-27 16:36:55,2018-11
010120181127000062475701000000,20180003,LN0031,20180010033441,20181114000000005916,ZJ35,91370104306908513J,山东易联汽车配件有限公司,66178.0,2018-11-26,2019-03-26,5.65,18.0,4,32138220181126140958535992030000,32138220181126140958535992030000,2018-11-27 16:37:55,2018-11-27 16:37:55,2018-11
010120181127000062475801000000,20180003,LN0031,20180010033446,20181023000000005039,ZJ35,91110106MA017NYQ81,北京九斗星电源科技有限公司,499933.73,2018-11-26,2019-03-26,5.65,18.0,4,32138220181126154045565992030000,32138220181126154045565992030000,2018-11-27 16:37:55,2018-11-27 16:37:55,2018-11
010120181127000062475901000000,20180003,LN0031,20180010033419,20181017000000004497,ZJ35,91440400MA4X46029J,珠海市慧星实业有限公司,116044.0,2018-11-26,2019-03-26,5.65,18.0,4,32138220181126104421502992030000,32138220181126104421502992030000,2018-11-27 16:37:55,2018-11-27 16:37:55,2018-11
010120181127000062476001000000,20180003,LN0031,20180010033414,20181023000000005039,ZJ35,91110106MA017NYQ81,北京九斗星电源科技有限公司,500018.0,2018-11-26,2019-03-26,5.65,18.0,4,32138220181126101322494992030000,32138220181126101322494992030000,2018-11-27 16:37:55,2018-11-27 16:37:55,2018-11
010120181128000063627401000000,20180003,LN0031,20180010033506,20181122000000006219,ZJ35,91110106318361818L,北京车弛扬帆科技有限公司,499963.0,2018-11-27,2019-02-25,5.65,18.0,4,32138220181127150149117992030000,32138220181127150149117992030000,2018-11-28 01:18:21,2018-11-28 01:18:21,2018-11
010120181128000063627501000000,20180003,LN0031,20180010033475,20181008000000003740,ZJ35,913709023104419448,泰安松润商贸有限公司,499988.0,2018-11-27,2019-03-27,5.65,18.0,4,32138220181127103733252992030000,32138220181127103733252992030000,2018-11-28 01:18:21,2018-11-28 01:18:21,2018-11
010120181128000063627601000000,20180003,LN0031,20180010033483,20180926000000003188,ZJ35,91211400318730804Y,葫芦岛市兴东旗汽车修配有限公司,500000.0,2018-11-27,2019-03-26,5.65,18.0,4,32138220181127114253082992030000,32138220181127114253082992030000,2018-11-28 01:18:21,2018-11-28 01:18:21,2018-11
010120181128000063662601000000,20180003,LN0031,20180010031675,20181008000000003737,ZJ35,91110105551408889T,北京盛世江东汽车文化有限公司,77067.0,2018-11-01,2019-03-01,5.65,18.0,4,32138220181101102012152992030000,32138220181101102012152992030000,2018-11-28 01:23:41,2018-11-28 01:23:41,2018-11
010120181128000063662801000000,20180003,LN0031,20180010031696,20181008000000003737,ZJ35,91110105551408889T,北京盛世江东汽车文化有限公司,61820.0,2018-11-01,2019-03-01,5.65,18.0,4,32138220181101142159226992030000,32138220181101142159226992030000,2018-11-28 01:23:41,2018-11-28 01:23:41,2018-11
010120181129000005506901000000,20180003,LN0031,20180010033531,20181008000000003738,ZJ35,91320300346244141W,徐州海丰石油化工有限公司,800000.0,2018-11-28,2019-02-26,5.65,18.0,4,32138220181128095557249992030000,32138220181128095557249992030000,2018-11-29 17:45:49,2018-11-29 17:45:49,2018-11
010120181129000005507001000000,20180003,LN0031,20180010033542,20181017000000004497,ZJ35,91440400MA4X46029J,珠海市慧星实业有限公司,64964.0,2018-11-28,2019-02-26,5.65,18.0,4,32138220181128103306616992030000,32138220181128103306616992030000,2018-11-29 17:45:49,2018-11-29 17:45:49,2018-11
010120181129000005507101000000,20180003,LN0031,20180010033546,20181012000000004036,ZJ35,91440101708239906N,广州市大路汽车配件有限公司,999988.0,2018-11-28,2019-02-26,5.65,18.0,4,32138220181128113122621992030000,32138220181128113122621992030000,2018-11-29 17:45:49,2018-11-29 17:45:49,2018-11
010120181129000005507201000000,20180003,LN0031,20180010033554,20181109000000005844,ZJ35,91440101661842408T,广州市炫业贸易有限公司,1000027.0,2018-11-28,2019-02-26,5.65,18.0,4,32138220181128125715307992030000,32138220181128125715307992030000,2018-11-29 17:45:49,2018-11-29 17:45:49,2018-11
010120181129000005507301000000,20180003,LN0031,20180010033526,20181008000000003740,ZJ35,913709023104419448,泰安松润商贸有限公司,499857.0,2018-11-28,2019-02-26,5.65,18.0,4,32138220181128091913234992030000,32138220181128091913234992030000,2018-11-29 17:45:49,2018-11-29 17:45:49,2018-11
010120181201000005707301000000,20180003,LN0031,20180010033682,20181128000000006296,ZJ35,91110105MA00HE6R79,京通润友（北京）科技发展有限公司,485306.0,2018-11-30,2019-02-28,5.65,18.0,4,32138220181130143934132992030000,32138220181130143934132992030000,2018-12-01 07:00:01,2018-12-01 07:00:01,2018-11
010120181201000005707401000000,20180003,LN0031,20180010033685,20181009000000003798,ZJ35,91110302MA019BG845,北京小启网络科技有限公司,499740.0,2018-11-30,2019-02-28,5.65,18.0,4,32138220181130164308004992030000,32138220181130164308004992030000,2018-12-01 07:00:01,2018-12-01 07:00:01,2018-11
010120181201000005707501000000,20180003,LN0031,20180010033676,20181128000000006296,ZJ35,91110105MA00HE6R79,京通润友（北京）科技发展有限公司,514694.0,2018-11-30,2019-02-28,5.65,18.0,4,32138220181130124919071992030000,32138220181130124919071992030000,2018-12-01 07:00:01,2018-12-01 07:00:01,2018-11
010120181205000005791301000000,20180003,LN0031,20180010033824,20181128000000006296,ZJ35,91110105MA00HE6R79,京通润友（北京）科技发展有限公司,507122.0,2018-12-04,2019-03-04,5.65,18.0,4,32138220181204163506889992030000,32138220181204163506889992030000,2018-12-05 07:00:01,2018-12-05 07:00:01,2018-12
010120181206000005945301000000,20180003,LN0031,20180010033876,20181113000000005878,ZJ35,91211400MA0XM0F53A,葫芦岛驰福电子商务有限公司,199200.0,2018-12-05,2019-03-05,5.65,18.0,4,32138220181205150422365992030000,32138220181205150422365992030000,2018-12-06 07:00:01,2018-12-06 07:00:01,2018-12
010120181206000005945401000000,20180003,LN0031,20180010033869,20181204000000006319,ZJ35,91440300553873012U,深圳巴斯巴科技发展有限公司,852887.62,2018-12-05,2019-03-05,5.65,18.0,4,32138220181205124534335992030000,32138220181205124534335992030000,2018-12-06 07:00:01,2018-12-06 07:00:01,2018-12
010120181206000005945501000000,20180003,LN0031,20180010033886,20180926000000003187,ZJ35,91440101MA59J0KF8B,广东海聚供应链有限公司,999998.0,2018-12-05,2019-03-05,5.65,18.0,4,32138220181205163106384992030000,32138220181205163106384992030000,2018-12-06 07:00:01,2018-12-06 07:00:01,2018-12
010120181206000005945601000000,20180003,LN0031,20180010033865,20181204000000006319,ZJ35,91440300553873012U,深圳巴斯巴科技发展有限公司,156954.36,2018-12-05,2019-03-05,5.65,18.0,4,32138220181205121416328992030000,32138220181205121416328992030000,2018-12-06 07:00:01,2018-12-06 07:00:01,2018-12
010120181207000006015201000000,20180003,LN0031,20180010033923,20181204000000006321,ZJ35,91360104MA35NX8M3A,南昌恒诺贸易有限公司,20688.0,2018-12-06,2019-03-06,5.65,18.0,4,32138220181206094347519992030000,32138220181206094347519992030000,2018-12-07 07:00:01,2018-12-07 07:00:01,2018-12
010120181207000006015401000000,20180003,LN0031,20180010033960,20181129000000006304,ZJ35,91410104675388744T,郑州金牛轮胎有限公司,499990.0,2018-12-06,2019-03-06,5.65,18.0,4,32138220181206155935589992030000,32138220181206155935589992030000,2018-12-07 07:00:01,2018-12-07 07:00:01,2018-12
010120181207000006015601000000,20180003,LN0031,20180010033958,20181008000000003744,ZJ35,91410104566484892X,河南双旺商贸有限公司,499990.0,2018-12-06,2019-03-06,5.65,18.0,4,32138220181206154443584992030000,32138220181206154443584992030000,2018-12-07 07:00:01,2018-12-07 07:00:01,2018-12
010120181207000006015701000000,20180003,LN0031,20180010033950,20181204000000006319,ZJ35,91440300553873012U,深圳巴斯巴科技发展有限公司,489634.19,2018-12-06,2019-03-06,5.65,18.0,4,32138220181206140206549992030000,32138220181206140206549992030000,2018-12-07 07:00:01,2018-12-07 07:00:01,2018-12
010120181208000006069501000000,20180003,LN0031,20180010033990,20181114000000005913,ZJ35,91320300MA1UXLLY5F,江苏驰福电子商务有限公司,246064.0,2018-12-07,2019-03-07,5.65,18.0,4,32138220181207101155780992030000,32138220181207101155780992030000,2018-12-08 07:00:01,2018-12-08 07:00:01,2018-12
010120181208000006069601000000,20180003,LN0031,20180010034009,20181017000000004498,ZJ35,91440101331496266G,广州星尊汽车配件有限公司,499791.6,2018-12-07,2019-03-07,5.65,18.0,4,32138220181207154528829992030000,32138220181207154528829992030000,2018-12-08 07:00:01,2018-12-08 07:00:01,2018-12
010120181208000006069701000000,20180003,LN0031,20180010034011,20181008000000003737,ZJ35,91110105551408889T,北京盛世江东汽车文化有限公司,210968.0,2018-12-07,2019-03-07,5.65,18.0,4,32138220181207161638964992030000,32138220181207161638964992030000,2018-12-08 07:00:01,2018-12-08 07:00:01,2018-12
010120181208000006069801000000,20180003,LN0031,20180010034012,20181008000000003737,ZJ35,91110105551408889T,北京盛世江东汽车文化有限公司,138910.0,2018-12-07,2019-03-07,5.65,18.0,4,32138220181207161900837992030000,32138220181207161900837992030000,2018-12-08 07:00:01,2018-12-08 07:00:01,2018-12
010120181208000006069901000000,20180003,LN0031,20180010034013,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,204820.0,2018-12-07,2019-03-07,5.65,18.0,4,32138220181207162246971992030000,32138220181207162246971992030000,2018-12-08 07:00:01,2018-12-08 07:00:01,2018-12
010120181208000006070001000000,20180003,LN0031,20180010033991,20181119000000006138,ZJ35,91120110MA06BF767Y,天津驰福电子商务有限公司,253720.0,2018-12-07,2019-03-07,5.65,18.0,4,32138220181207101156782992030000,32138220181207101156782992030000,2018-12-08 07:00:01,2018-12-08 07:00:01,2018-12
010120181211000007115501000000,20180003,LN0031,20180010034107,20181113000000005878,ZJ35,91211400MA0XM0F53A,葫芦岛驰福电子商务有限公司,300800.0,2018-12-10,2019-03-10,5.65,18.0,4,32138220181210164934703992030000,32138220181210164934703992030000,2018-12-11 07:00:01,2018-12-11 07:00:01,2018-12
010120181211000007115601000000,20180003,LN0031,20180010034084,20181114000000005916,ZJ35,91370104306908513J,山东易联汽车配件有限公司,158244.0,2018-12-10,2019-03-10,5.65,18.0,4,32138220181210132813664992030000,32138220181210132813664992030000,2018-12-11 07:00:01,2018-12-11 07:00:01,2018-12
010120181211000007115801000000,20180003,LN0031,20180010034094,20180926000000003187,ZJ35,91440101MA59J0KF8B,广东海聚供应链有限公司,1000034.0,2018-12-10,2019-03-10,5.65,18.0,4,32138220181210160442892992030000,32138220181210160442892992030000,2018-12-11 07:00:01,2018-12-11 07:00:01,2018-12
010120181211000007116001000000,20180003,LN0031,20180010034083,20181119000000006143,ZJ35,92110111L08100180K,北京市良乡车乐汽车修理站,141749.0,2018-12-10,2019-03-10,5.65,18.0,4,32138220181210132811662992030000,32138220181210132811662992030000,2018-12-11 07:00:01,2018-12-11 07:00:01,2018-12
010120181211000007116101000000,20180003,LN0031,20180010034070,20181114000000005913,ZJ35,91320300MA1UXLLY5F,江苏驰福电子商务有限公司,255431.0,2018-12-10,2019-03-10,5.65,18.0,4,32138220181210111157808992030000,32138220181210111157808992030000,2018-12-11 07:00:01,2018-12-11 07:00:01,2018-12
010120181211000007116201000000,20180003,LN0031,20180010034071,20181119000000006138,ZJ35,91120110MA06BF767Y,天津驰福电子商务有限公司,244175.0,2018-12-10,2019-03-10,5.65,18.0,4,32138220181210111159810992030000,32138220181210111159810992030000,2018-12-11 07:00:01,2018-12-11 07:00:01,2018-12
010120181211000007116301000000,20180003,LN0031,20180010034086,20180926000000003187,ZJ35,91440101MA59J0KF8B,广东海聚供应链有限公司,999945.0,2018-12-10,2019-03-10,5.65,18.0,4,32138220181210134212835992030000,32138220181210134212835992030000,2018-12-11 07:00:01,2018-12-11 07:00:01,2018-12
010120181212000007332801000000,20180003,LN0031,20180010034133,20181114000000005913,ZJ35,91320300MA1UXLLY5F,江苏驰福电子商务有限公司,252714.0,2018-12-11,2019-03-11,5.65,18.0,4,32138220181211100830046992030000,32138220181211100830046992030000,2018-12-12 07:00:01,2018-12-12 07:00:01,2018-12
010120181212000007333101000000,20180003,LN0031,20180010034162,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,119037.0,2018-12-11,2019-03-11,5.65,18.0,4,32138220181211164307134992030000,32138220181211164307134992030000,2018-12-12 07:00:01,2018-12-12 07:00:01,2018-12
010120181212000007333201000000,20180003,LN0031,20180010034154,20181113000000005876,ZJ35,91320583330878377U,昆山皇硕商贸有限公司,205579.0,2018-12-11,2019-03-11,5.65,18.0,4,32138220181211142511154992030000,32138220181211142511154992030000,2018-12-12 07:00:01,2018-12-12 07:00:01,2018-12
010120181212000007333301000000,20180003,LN0031,20180010034127,20181128000000006296,ZJ35,91110105MA00HE6R79,京通润友（北京）科技发展有限公司,492878.0,2018-12-11,2019-03-11,5.65,18.0,4,32138220181211094833017992030000,32138220181211094833017992030000,2018-12-12 07:00:01,2018-12-12 07:00:01,2018-12
010120181212000007333601000000,20180003,LN0031,20180010034134,20181119000000006138,ZJ35,91120110MA06BF767Y,天津驰福电子商务有限公司,247016.0,2018-12-11,2019-03-11,5.65,18.0,4,32138220181211100832048992030000,32138220181211100832048992030000,2018-12-12 07:00:01,2018-12-12 07:00:01,2018-12
